X, Y, Z, Dose
1, 132, 0, 2.077554427160067e-06
1, 133, 0, 2.12689792533638e-06
1, 134, 0, 2.098571940223337e-06
1, 135, 0, 1.923566060213489e-06
1, 136, 0, 2.146325414287276e-06
1, 137, 0, 1.89270008377207e-06
1, 138, 0, 1.891680767585058e-06
1, 139, 0, 1.917471308843233e-06
1, 140, 0, 1.961033149200375e-06
1, 141, 0, 1.907511887111468e-06
1, 142, 0, 1.902762392091972e-06
1, 143, 0, 1.922026967804413e-06
1, 144, 0, 1.890120302050491e-06
1, 145, 0, 1.996539140236564e-06
1, 146, 0, 1.894824094961223e-06
1, 147, 0, 1.927438461279962e-06
1, 148, 0, 2.006903741857968e-06
1, 149, 0, 1.799832261895062e-06
1, 150, 0, 1.895967784548702e-06
1, 151, 0, 1.885895017039729e-06
1, 152, 0, 1.989616293940344e-06
1, 153, 0, 1.974916813196614e-06
1, 154, 0, 1.836819819800439e-06
1, 155, 0, 2.018815166593413e-06
1, 156, 0, 1.968312972167041e-06
1, 157, 0, 2.022889702857356e-06
1, 158, 0, 1.913218966365093e-06
1, 159, 0, 1.986963070521597e-06
1, 160, 0, 1.982922640308971e-06
1, 161, 0, 2.117641088261735e-06
1, 162, 0, 2.025775984293432e-06
1, 163, 0, 2.029897359534516e-06
1, 164, 0, 2.008844376177876e-06
1, 165, 0, 1.890529688353126e-06
1, 166, 0, 1.930406142491847e-06
1, 167, 0, 2.074387339234818e-06
1, 168, 0, 2.027736400123104e-06
1, 169, 0, 1.969657660083612e-06
1, 170, 0, 2.122583509844844e-06
1, 171, 0, 2.083098024741048e-06
1, 172, 0, 2.108119815602549e-06
1, 173, 0, 1.999939058805467e-06
1, 174, 0, 2.018556187977083e-06
1, 175, 0, 1.964263447007397e-06
1, 176, 0, 1.911954996103304e-06
1, 177, 0, 2.019988642132375e-06
1, 178, 0, 2.090874886562233e-06
1, 179, 0, 1.950921387106064e-06
1, 180, 0, 2.064844920823816e-06
1, 181, 0, 2.082375658574165e-06
1, 182, 0, 2.096202479151543e-06
1, 183, 0, 1.892736690933816e-06
1, 184, 0, 1.938719378813403e-06
1, 185, 0, 1.96849168787594e-06
1, 186, 0, 2.016577354879701e-06
1, 187, 0, 1.881802973002777e-06
1, 188, 0, 2.028024027822539e-06
1, 189, 0, 2.047105454039411e-06
1, 190, 0, 1.974081897060387e-06
1, 191, 0, 1.94102130990359e-06
1, 192, 0, 1.887876010187028e-06
1, 193, 0, 1.765569209055684e-06
1, 194, 0, 1.8840781876861e-06
1, 195, 0, 1.958292841663933e-06
1, 196, 0, 1.932107579705189e-06
1, 197, 0, 1.812225718822447e-06
1, 198, 0, 2.046204599537305e-06
1, 199, 0, 1.931673750732443e-06
1, 200, 0, 1.770715584825666e-06
1, 201, 0, 1.686067548689607e-06
1, 202, 0, 1.887477083073463e-06
1, 203, 0, 1.803612690309819e-06
1, 204, 0, 1.610487174730224e-06
1, 205, 0, 1.377924149892351e-06
1, 206, 0, 1.135920228989562e-06
1, 207, 0, 8.557930186725571e-07
2, 0, 0, 1.02045032690512e-06
2, 1, 0, 1.467426955059636e-06
2, 2, 0, 1.759319957272965e-06
2, 3, 0, 1.872356733656488e-06
2, 4, 0, 2.227354116257629e-06
2, 5, 0, 2.29877309720905e-06
2, 6, 0, 2.165544856325141e-06
2, 7, 0, 2.199675463998574e-06
2, 8, 0, 2.230634436273249e-06
2, 9, 0, 2.406012981737149e-06
2, 10, 0, 2.247442125735688e-06
2, 11, 0, 2.1633693449985e-06
2, 12, 0, 2.179711373173632e-06
2, 13, 0, 2.222889179392951e-06
2, 14, 0, 2.375166559431818e-06
2, 15, 0, 2.409230319244671e-06
2, 16, 0, 2.237953367512091e-06
2, 17, 0, 2.38967732002493e-06
2, 18, 0, 2.307154545633239e-06
2, 19, 0, 2.249928911624011e-06
2, 20, 0, 2.464895487719332e-06
2, 21, 0, 2.395909632468829e-06
2, 22, 0, 2.302069106008275e-06
2, 23, 0, 2.518524070183048e-06
2, 24, 0, 2.421310909994645e-06
2, 25, 0, 2.240176627310575e-06
2, 26, 0, 2.287235929543385e-06
2, 27, 0, 2.420954842818901e-06
2, 28, 0, 2.410299885013956e-06
2, 29, 0, 2.365411319260602e-06
2, 30, 0, 2.469320861564483e-06
2, 31, 0, 2.269642891405965e-06
2, 32, 0, 2.337709247512976e-06
2, 33, 0, 2.281381512148073e-06
2, 34, 0, 2.301253744008136e-06
2, 35, 0, 2.370980837440584e-06
2, 36, 0, 2.348691168663208e-06
2, 37, 0, 2.304211648151977e-06
2, 38, 0, 2.385500465607038e-06
2, 39, 0, 2.501266408216907e-06
2, 40, 0, 2.390302370258723e-06
2, 41, 0, 2.32466118177399e-06
2, 42, 0, 2.576453198344097e-06
2, 43, 0, 2.289822987222578e-06
2, 44, 0, 2.331467612748384e-06
2, 45, 0, 2.50004723056918e-06
2, 46, 0, 2.547720896473038e-06
2, 47, 0, 2.353738409510697e-06
2, 48, 0, 2.387946096860105e-06
2, 49, 0, 2.355665174036403e-06
2, 50, 0, 2.403536882411572e-06
2, 51, 0, 2.458477410982596e-06
2, 52, 0, 2.400029870841536e-06
2, 53, 0, 2.286883045599097e-06
2, 54, 0, 2.450261945341481e-06
2, 55, 0, 2.326774620087235e-06
2, 56, 0, 2.298701929248637e-06
2, 57, 0, 2.494010004738811e-06
2, 58, 0, 2.390502231719438e-06
2, 59, 0, 2.260179599034018e-06
2, 60, 0, 2.440502385070431e-06
2, 61, 0, 2.509446630938328e-06
2, 62, 0, 2.222208649982349e-06
2, 63, 0, 2.28422186410171e-06
2, 64, 0, 2.396748413957539e-06
2, 65, 0, 2.318335191375809e-06
2, 66, 0, 2.368580908296281e-06
2, 67, 0, 2.255587332911091e-06
2, 68, 0, 2.401357050985098e-06
2, 69, 0, 2.464605586283142e-06
2, 70, 0, 2.342817879252834e-06
2, 71, 0, 2.18223681258678e-06
2, 72, 0, 2.324157094335533e-06
2, 73, 0, 2.238359229522757e-06
2, 74, 0, 2.382988668614416e-06
2, 75, 0, 2.447196038701804e-06
2, 76, 0, 2.43745216721436e-06
2, 77, 0, 2.310506488356623e-06
2, 78, 0, 2.410486558801495e-06
2, 79, 0, 2.356993491048343e-06
2, 80, 0, 2.429308779028361e-06
2, 81, 0, 2.399822506049532e-06
2, 82, 0, 2.368654349993449e-06
2, 83, 0, 2.306672058693948e-06
2, 84, 0, 2.334661076019984e-06
2, 85, 0, 2.302326493008877e-06
2, 86, 0, 2.259546590721584e-06
2, 87, 0, 2.344691210964811e-06
2, 88, 0, 2.339713091714657e-06
2, 89, 0, 2.415651124465512e-06
2, 90, 0, 2.277133489769767e-06
2, 91, 0, 2.339669208595296e-06
2, 92, 0, 2.281932893311023e-06
2, 93, 0, 2.307740942342207e-06
2, 94, 0, 2.421883664283087e-06
2, 95, 0, 2.451972022754489e-06
2, 96, 0, 2.447467522870284e-06
2, 97, 0, 2.490688984835288e-06
2, 98, 0, 2.395836418145336e-06
2, 99, 0, 2.339336333534447e-06
2, 100, 0, 2.378498720645439e-06
2, 101, 0, 2.184723371101427e-06
2, 102, 0, 2.326814183106762e-06
2, 103, 0, 2.502142251614714e-06
2, 104, 0, 2.414808022876969e-06
2, 105, 0, 2.218004738097079e-06
2, 106, 0, 2.313415279786568e-06
2, 107, 0, 2.341333583899541e-06
2, 108, 0, 2.372460357946693e-06
2, 109, 0, 2.392494479863672e-06
2, 110, 0, 2.304087956872536e-06
2, 111, 0, 2.400912990196957e-06
2, 112, 0, 2.424332251393935e-06
2, 113, 0, 2.295397734997096e-06
2, 114, 0, 2.537082764320076e-06
2, 115, 0, 2.542218680900987e-06
2, 116, 0, 2.428029347356642e-06
2, 117, 0, 2.330771621927852e-06
2, 118, 0, 2.450620513627655e-06
2, 119, 0, 2.415046083115158e-06
2, 120, 0, 2.290750671818387e-06
2, 121, 0, 2.173670054617105e-06
2, 122, 0, 2.423449359412189e-06
2, 123, 0, 2.489871576472069e-06
2, 124, 0, 2.447564156682347e-06
2, 125, 0, 2.316775635335944e-06
2, 126, 0, 2.218205736426171e-06
2, 127, 0, 2.388255097685033e-06
2, 128, 0, 2.153863533749245e-06
2, 129, 0, 2.288682480866555e-06
2, 130, 0, 2.246718850074103e-06
2, 131, 0, 2.390569306953694e-06
2, 132, 0, 2.320314933967893e-06
2, 133, 0, 2.225885282314266e-06
2, 134, 0, 2.458869175825384e-06
2, 135, 0, 2.403879761914141e-06
2, 136, 0, 2.338913645871799e-06
2, 137, 0, 2.354567186557688e-06
2, 138, 0, 2.238448814750882e-06
2, 139, 0, 2.394107013969915e-06
2, 140, 0, 2.453898787280195e-06
2, 141, 0, 2.449123485348537e-06
2, 142, 0, 2.494324462531949e-06
2, 143, 0, 2.427899289614288e-06
2, 144, 0, 2.258698259538505e-06
2, 145, 0, 2.459808229104965e-06
2, 146, 0, 2.359093286941061e-06
2, 147, 0, 2.248313649033662e-06
2, 148, 0, 2.194679154854384e-06
2, 149, 0, 2.326018147869036e-06
2, 150, 0, 2.279081627420965e-06
2, 151, 0, 2.272685605930747e-06
2, 152, 0, 2.41111752075085e-06
2, 153, 0, 2.253769025628571e-06
2, 154, 0, 2.09913764592784e-06
2, 155, 0, 2.35613788390765e-06
2, 156, 0, 2.29307374866039e-06
2, 157, 0, 2.556629397076904e-06
2, 158, 0, 2.352576075281831e-06
2, 159, 0, 2.226998958576587e-06
2, 160, 0, 2.418199073872529e-06
2, 161, 0, 2.268035814267932e-06
2, 162, 0, 2.349587930439156e-06
2, 163, 0, 2.39850578509504e-06
2, 164, 0, 2.574001655375469e-06
2, 165, 0, 2.517168013582705e-06
2, 166, 0, 2.347306462979759e-06
2, 167, 0, 2.387480662946473e-06
2, 168, 0, 2.37885342357913e-06
2, 169, 0, 2.259133680126979e-06
2, 170, 0, 2.391000862189685e-06
2, 171, 0, 2.559670065238606e-06
2, 172, 0, 2.563987663961598e-06
2, 173, 0, 2.425616912660189e-06
2, 174, 0, 2.376245447521796e-06
2, 175, 0, 2.297902028658427e-06
2, 176, 0, 2.402525524303201e-06
2, 177, 0, 2.273352720294497e-06
2, 178, 0, 2.375001486143447e-06
2, 179, 0, 2.496287606845726e-06
2, 180, 0, 2.483335265424103e-06
2, 181, 0, 2.405857912890497e-06
2, 182, 0, 2.33958371609333e-06
2, 183, 0, 2.31734816225071e-06
2, 184, 0, 2.329415792701184e-06
2, 185, 0, 2.352064939259435e-06
2, 186, 0, 2.300528421983472e-06
2, 187, 0, 2.26832185035164e-06
2, 188, 0, 2.436195927657536e-06
2, 189, 0, 2.428292646072805e-06
2, 190, 0, 2.157144990633242e-06
2, 191, 0, 2.368815330555663e-06
2, 192, 0, 2.301705990248593e-06
2, 193, 0, 2.31032049669011e-06
2, 194, 0, 2.413696847725078e-06
2, 195, 0, 2.314676294190576e-06
2, 196, 0, 2.323566150153056e-06
2, 197, 0, 2.244612687718472e-06
2, 198, 0, 2.287080860696733e-06
2, 199, 0, 2.275099859616603e-06
2, 200, 0, 2.174158908019308e-06
2, 201, 0, 2.077009639833705e-06
2, 202, 0, 2.08850087801693e-06
2, 203, 0, 2.114129074470839e-06
2, 204, 0, 1.831249960559944e-06
2, 205, 0, 1.596259721736715e-06
2, 206, 0, 1.423528374289162e-06
2, 207, 0, 1.051167942023312e-06
3, 0, 0, 1.171302301372634e-06
3, 1, 0, 1.655167125136359e-06
3, 2, 0, 1.952185129994177e-06
3, 3, 0, 2.050276179943467e-06
3, 4, 0, 2.328188656974817e-06
3, 5, 0, 2.328748905711109e-06
3, 6, 0, 2.516780568839749e-06
3, 7, 0, 2.4699706955289e-06
3, 8, 0, 2.576724227765226e-06
3, 9, 0, 2.688540689632646e-06
3, 10, 0, 2.579856072770781e-06
3, 11, 0, 2.668924025783781e-06
3, 12, 0, 2.579669398983242e-06
3, 13, 0, 2.650250507940655e-06
3, 14, 0, 2.548100383137353e-06
3, 15, 0, 2.534662826292333e-06
3, 16, 0, 2.52327777161554e-06
3, 17, 0, 2.669199375304743e-06
3, 18, 0, 2.671135234777466e-06
3, 19, 0, 2.622271495056339e-06
3, 20, 0, 2.733094333962072e-06
3, 21, 0, 2.684230366867268e-06
3, 22, 0, 2.603894017738639e-06
3, 23, 0, 2.824431476255995e-06
3, 24, 0, 2.606763700896408e-06
3, 25, 0, 2.596682179500931e-06
3, 26, 0, 2.718540599744301e-06
3, 27, 0, 2.629400114528835e-06
3, 28, 0, 2.739615638347459e-06
3, 29, 0, 2.591924385342281e-06
3, 30, 0, 2.747330654528923e-06
3, 31, 0, 2.758983555395389e-06
3, 32, 0, 2.71398198492534e-06
3, 33, 0, 2.736514716161764e-06
3, 34, 0, 2.667058424776769e-06
3, 35, 0, 2.528238383092685e-06
3, 36, 0, 2.671099537110422e-06
3, 37, 0, 2.617192876641639e-06
3, 38, 0, 2.565927616160479e-06
3, 39, 0, 2.686862444534199e-06
3, 40, 0, 2.654133140822523e-06
3, 41, 0, 2.602361064418801e-06
3, 42, 0, 2.827812522809836e-06
3, 43, 0, 2.574803147581406e-06
3, 44, 0, 2.661970029294025e-06
3, 45, 0, 2.665522970346501e-06
3, 46, 0, 2.729786501731724e-06
3, 47, 0, 2.677965994735132e-06
3, 48, 0, 2.531269956307369e-06
3, 49, 0, 2.576450697233668e-06
3, 50, 0, 2.645670519996202e-06
3, 51, 0, 2.779197984636994e-06
3, 52, 0, 2.660345217009308e-06
3, 53, 0, 2.685467961782706e-06
3, 54, 0, 2.682656258912175e-06
3, 55, 0, 2.711723482207162e-06
3, 56, 0, 2.674237975952565e-06
3, 57, 0, 2.766295892797643e-06
3, 58, 0, 2.637629449964152e-06
3, 59, 0, 2.670210733413114e-06
3, 60, 0, 2.712873993004905e-06
3, 61, 0, 2.634211114127538e-06
3, 62, 0, 2.582886509117088e-06
3, 63, 0, 2.58524960372597e-06
3, 64, 0, 2.678051032489748e-06
3, 65, 0, 2.60827550846443e-06
3, 66, 0, 2.775957682388253e-06
3, 67, 0, 2.558047981437994e-06
3, 68, 0, 2.586986511232681e-06
3, 69, 0, 2.603620259833406e-06
3, 70, 0, 2.583358536867308e-06
3, 71, 0, 2.642244226080948e-06
3, 72, 0, 2.665602096385555e-06
3, 73, 0, 2.702420260902727e-06
